2017-07-12 00:00:05, , , , 
2017-07-12 00:01:03, , , , 
2017-07-12 00:02:03, 9.17, 0.0, 3.7, 12.87
2017-07-12 00:03:03, 9.17, 0.0, 3.7, 12.87
2017-07-12 00:04:03, 9.17, 0.0, 3.7, 12.87
2017-07-12 00:05:03, 9.17, 0.0, 3.7, 12.87
2017-07-12 00:06:03, 9.17, 0.0, 3.7, 12.87
2017-07-12 00:07:03, 9.3, 0.0, 3.4, 12.7
2017-07-12 00:08:03, 9.3, 0.0, 3.4, 12.7
2017-07-12 00:09:03, 9.3, 0.0, 3.4, 12.7
2017-07-12 00:10:04, 9.3, 0.0, 3.4, 12.7
2017-07-12 00:11:03, 9.3, 0.0, 3.4, 12.7
2017-07-12 00:12:04, 2.43, 0.0, 3.9, 6.33
2017-07-12 00:13:05, 2.43, 0.0, 3.9, 6.33
2017-07-12 00:14:03, 2.43, 0.0, 3.9, 6.33
2017-07-12 00:15:03, 2.43, 0.0, 3.9, 6.33
2017-07-12 00:16:04, 2.43, 0.0, 3.9, 5.83
2017-07-12 00:17:03, 2.43, 0.0, 3.4, 5.83
2017-07-12 00:18:03, 2.43, 0.0, 3.4, 5.83
2017-07-12 00:19:03, 2.43, 0.0, 3.4, 5.83
2017-07-12 00:20:03, 2.43, 0.0, 3.4, 5.83
2017-07-12 00:21:04, 2.43, 0.0, 3.4, 6.53
2017-07-12 00:22:03, 2.43, 0.0, 4.1, 6.53
2017-07-12 00:23:03, 2.43, 0.0, 4.1, 6.53
2017-07-12 00:24:03, 2.43, 0.0, 4.1, 6.53
2017-07-12 00:25:04, 2.43, 0.0, 4.1, 6.53
2017-07-12 00:26:03, 2.43, 0.0, 4.1, 6.53
2017-07-12 00:27:03, 9.24, 0.3, 3.6, 13.14
2017-07-12 00:28:03, 9.24, 0.3, 3.6, 13.14
2017-07-12 00:29:03, 9.24, 0.3, 3.6, 13.14
2017-07-12 00:30:04, 9.24, 0.3, 3.6, 13.14
2017-07-12 00:31:03, 9.24, 0.3, 3.6, 13.14
2017-07-12 00:32:04, 2.41, 0.3, 3.4, 6.11
2017-07-12 00:33:03, 2.41, 0.3, 3.4, 6.11
2017-07-12 00:34:03, 2.41, 0.3, 3.4, 6.11
2017-07-12 00:35:03, 2.41, 0.3, 3.4, 6.11
2017-07-12 00:36:03, 2.41, 0.3, 3.4, 6.11
2017-07-12 00:37:04, 2.43, 0.3, 3.9, 6.63
2017-07-12 00:38:03, 2.43, 0.3, 3.9, 6.63
2017-07-12 00:39:03, 2.43, 0.3, 3.9, 6.63
2017-07-12 00:40:04, 2.43, 0.3, 3.9, 6.63
2017-07-12 00:41:03, 2.43, 0.3, 3.9, 6.63
2017-07-12 00:42:03, 2.42, 0.3, 3.5, 6.22
2017-07-12 00:43:03, 2.42, 0.3, 3.5, 6.22
2017-07-12 00:44:04, 2.42, 0.3, 3.5, 6.22
2017-07-12 00:45:03, 2.42, 0.3, 3.5, 6.22
2017-07-12 00:46:03, 2.42, 0.3, 3.5, 6.22
2017-07-12 00:47:03, 9.21, 0.3, 3.3, 12.81
2017-07-12 00:48:04, 9.21, 0.3, 3.3, 12.81
2017-07-12 00:49:03, 9.21, 0.3, 3.3, 12.81
2017-07-12 00:50:03, 9.21, 0.3, 3.3, 12.81
2017-07-12 00:51:03, 9.21, 0.3, 3.3, 12.81
2017-07-12 00:52:03, 9.24, 0.3, 3.3, 12.84
2017-07-12 00:53:03, 9.24, 0.3, 3.3, 12.84
2017-07-12 00:54:03, 9.24, 0.3, 3.3, 12.84
2017-07-12 00:55:04, 9.24, 0.3, 3.3, 12.84
2017-07-12 00:56:04, 9.24, 0.3, 3.3, 6.73
2017-07-12 00:57:03, 2.43, 0.3, 4.0, 6.73
2017-07-12 00:58:03, 2.43, 0.3, 4.0, 6.73
2017-07-12 00:59:03, 2.43, 0.3, 4.0, 6.73
2017-07-12 01:00:05, 2.43, 0.3, 4.0, 6.73
2017-07-12 01:01:03, 2.43, 0.3, 4.0, 6.73
2017-07-12 01:02:03, 2.42, 0.3, 3.3, 6.02
2017-07-12 01:03:03, 2.42, 0.3, 3.3, 6.02
2017-07-12 01:04:03, 2.42, 0.3, 3.3, 6.02
2017-07-12 01:05:03, 2.42, 0.3, 3.3, 6.02
2017-07-12 01:06:03, 2.42, 0.3, 3.3, 6.02
2017-07-12 01:07:03, 8.99, 0.3, 4.0, 13.29
2017-07-12 01:08:03, 8.99, 0.3, 4.0, 13.29
2017-07-12 01:09:04, 8.99, 0.3, 4.0, 13.29
2017-07-12 01:10:03, 8.99, 0.3, 4.0, 13.29
2017-07-12 01:11:04, 8.99, 0.3, 4.0, 12.98
2017-07-12 01:12:03, 9.28, 0.0, 3.7, 12.98
2017-07-12 01:13:03, 9.28, 0.0, 3.7, 12.98
2017-07-12 01:14:03, 9.28, 0.0, 3.7, 12.98
2017-07-12 01:15:04, 9.28, 0.0, 3.7, 12.98
